date,hour,day_of_week,is_weekend,month,is_public_holiday,avg_speed_kmh,traffic_volume_veh_per_hr,road_capacity_veh_per_hr,vc_ratio,temperature_celsius,rainfall_mm_per_hr,humidity_percent,wind_speed_kmh,air_quality_index_aqi,tourist_arrival_index,school_hour_flag,workday_flag,special_event_type
2025-03-28,23,Friday,0,3,0,44.3,1650,4800,0.34375,27.3,0.0,92,7.6,61,0.73,0,1,fiba_3x3_main_draw
2025-03-31,4,Monday,0,3,1,60.0,1954,4800,0.40708333333333335,24.8,0.0,94,8.2,57,0.78,0,0,hari_raya_puasa
2025-03-31,5,Monday,0,3,1,61.0,1929,4800,0.401875,25.0,0.0,93,8.7,56,0.78,0,0,hari_raya_puasa
2025-04-02,11,Wednesday,0,4,0,45.7,1780,4800,0.37083333333333335,30.7,0.0,82,11.5,47,0.68,0,1,singapore_sevens
2025-04-02,13,Wednesday,0,4,0,47.0,1630,4800,0.33958333333333335,32.2,0.0,80,11.8,47,0.68,0,1,singapore_sevens
2025-04-04,15,Friday,0,4,0,45.1,1780,4800,0.37083333333333335,31.5,0.0,83,10.8,51,0.69,0,1,qingming_festival
2025-04-04,16,Friday,0,4,0,43.9,1850,4800,0.3854166666666667,31.0,0.0,85,10.3,53,0.69,0,1,qingming_festival
2025-04-07,1,Monday,0,4,0,45.4,1370,4800,0.28541666666666665,25.0,0.0,94,7.5,59,0.67,0,1,none
2025-04-07,2,Monday,0,4,0,46.6,1320,4800,0.275,24.8,0.0,94,7.0,60,0.67,0,1,none
2025-04-07,3,Monday,0,4,0,47.8,1270,4800,0.26458333333333334,24.7,0.0,94,7.5,58,0.67,0,1,none
2025-04-09,8,Wednesday,0,4,0,28.8,4350,4800,0.90625,27.0,0.0,88,10.0,55,0.66,1,1,none
2025-04-09,9,Wednesday,0,4,0,30.5,4050,4800,0.84375,27.5,0.0,86,10.5,55,0.66,1,1,none
2025-04-11,17,Friday,0,4,0,31.8,4250,4800,0.8854166666666666,29.5,0.0,87,9.8,57,0.66,0,1,none
2025-04-11,18,Friday,0,4,0,28.4,4650,4800,0.96875,29.0,0.0,88,9.3,58,0.66,0,1,none
2025-04-14,1,Monday,0,4,0,45.4,1370,4800,0.28541666666666665,25.3,0.0,95,7.5,61,0.67,0,1,none
2025-04-14,3,Monday,0,4,0,47.8,1270,4800,0.26458333333333334,25.0,0.0,95,7.5,60,0.67,0,1,none
2025-04-13,2,Sunday,1,4,0,58.0,750,4800,0.15625,24.0,7.73,95,7.0,61,0.67,0,0,none
2025-04-16,22,Wednesday,0,4,0,42.7,1700,4800,0.3541666666666667,26.3,0.0,93,7.3,61,0.67,0,1,none
2025-04-19,7,Saturday,1,4,1,63.0,500,4800,0.10416666666666667,26.8,0.0,91,9.5,57,0.72,0,0,good_friday_weekend
2025-04-19,8,Saturday,1,4,1,64.0,470,4800,0.09791666666666667,27.5,0.0,89,10.0,56,0.72,0,0,good_friday_weekend
2025-04-21,12,Monday,0,4,0,46.3,1680,4800,0.35,31.8,0.0,82,12.0,56,0.7,0,1,none
2025-04-21,13,Monday,0,4,0,46.8,1630,4800,0.33958333333333335,32.3,0.0,81,11.8,56,0.7,0,1,none
2025-04-23,19,Wednesday,0,4,0,31.6,3950,4800,0.8229166666666666,29.3,0.0,90,8.8,59,0.67,0,1,none
2025-04-23,20,Wednesday,0,4,0,39.9,2200,4800,0.4583333333333333,28.3,0.0,91,8.3,60,0.67,0,1,none
2025-04-23,22,Wednesday,0,4,0,42.7,1700,4800,0.3541666666666667,26.3,0.0,93,7.3,61,0.67,0,1,none
2025-04-23,23,Wednesday,0,4,0,43.8,1550,4800,0.3229166666666667,25.8,0.0,93,7.0,61,0.67,0,1,none
2025-04-24,0,Thursday,0,4,0,44.6,1420,4800,0.29583333333333334,25.8,0.0,94,8.0,60,0.67,0,1,none
2025-04-26,1,Saturday,1,4,0,49.0,900,4800,0.1875,25.6,0.0,95,7.5,61,0.66,0,0,none
2025-04-26,2,Saturday,1,4,0,50.0,850,4800,0.17708333333333334,25.4,0.0,95,7.0,61,0.66,0,0,none
2025-04-26,3,Saturday,1,4,0,51.0,800,4800,0.16666666666666666,25.3,0.0,95,7.5,60,0.66,0,0,none
2025-04-26,4,Saturday,1,4,0,52.0,750,4800,0.15625,25.3,0.0,95,8.0,59,0.66,0,0,none
2025-04-26,5,Saturday,1,4,0,53.0,700,4800,0.14583333333333334,25.7,0.0,94,8.5,59,0.66,0,0,none
2025-04-26,6,Saturday,1,4,0,54.0,650,4800,0.13541666666666666,26.3,0.0,93,9.0,58,0.66,0,0,none
2025-04-28,12,Monday,0,4,0,46.3,1680,4800,0.35,31.8,0.0,82,12.4,55,0.66,0,1,none
2025-04-30,23,Wednesday,0,4,0,43.8,1550,4800,0.3229166666666667,25.8,0.0,93,7.2,60,0.66,0,1,none
2025-05-01,0,Thursday,0,5,1,56.0,850,4800,0.17708333333333334,25.8,0.0,94,8.0,58,0.73,0,0,labour_day
2025-05-03,7,Saturday,1,5,0,55.0,2019,4800,0.420625,26.7,0.0,90,9.5,56,0.76,0,0,none
2025-05-03,9,Saturday,1,5,0,57.0,1818,4800,0.37875,28.7,0.0,86,10.5,55,0.76,0,0,none
2025-05-05,19,Monday,0,5,0,31.4,3950,4800,0.8229166666666666,29.0,0.0,89,8.8,58,0.71,0,1,none
2025-05-08,9,Thursday,0,5,0,30.7,4050,4800,0.84375,28.7,0.0,87,10.9,55,0.72,1,1,none
2025-05-08,10,Thursday,0,5,0,43.4,1980,4800,0.4125,29.7,0.0,85,11.4,54,0.72,0,1,none
2025-05-08,11,Thursday,0,5,0,45.7,1780,4800,0.37083333333333335,30.7,0.0,83,11.9,54,0.72,0,1,none
2025-05-08,12,Thursday,0,5,0,46.5,1680,4800,0.35,31.7,0.0,82,12.4,55,0.72,0,1,none
2025-05-08,13,Thursday,0,5,0,46.8,1630,4800,0.33958333333333335,32.2,0.0,81,12.2,55,0.72,0,1,none
2025-05-08,14,Thursday,0,5,0,46.4,1660,4800,0.3458333333333333,32.2,0.0,82,11.7,56,0.72,0,1,none
2025-05-10,17,Saturday,1,5,0,62.5,2063,4800,0.4297916666666667,30.8,0.0,87,9.8,57,0.77,0,0,none
2025-05-10,18,Saturday,1,5,0,63.0,2182,4800,0.45458333333333334,30.3,0.0,88,9.3,58,0.77,0,0,none
2025-05-10,19,Saturday,1,5,0,63.5,2204,4800,0.45916666666666667,29.3,0.0,89,8.8,58,0.77,0,0,none
2025-05-13,1,Tuesday,0,5,0,45.8,1370,4800,0.28541666666666665,25.8,0.0,95,7.8,59,0.72,0,1,none
2025-05-13,2,Tuesday,0,5,0,47.0,1320,4800,0.275,25.6,0.0,95,7.4,60,0.72,0,1,none
2025-05-13,3,Tuesday,0,5,0,48.2,1270,4800,0.26458333333333334,25.5,0.0,95,7.9,59,0.72,0,1,none
2025-05-15,10,Thursday,0,5,0,43.4,1980,4800,0.4125,30.0,0.0,85,11.4,54,0.71,0,1,none
2025-05-15,12,Thursday,0,5,0,46.5,1680,4800,0.35,32.0,0.0,82,12.4,55,0.71,0,1,none
2025-05-15,13,Thursday,0,5,0,46.8,1630,4800,0.33958333333333335,32.5,0.0,81,12.2,55,0.71,0,1,none
2025-05-17,21,Saturday,1,5,0,64.5,2515,4800,0.5239583333333333,27.3,0.0,91,7.8,59,0.76,0,0,none
2025-05-17,22,Saturday,1,5,0,65.0,2223,4800,0.463125,26.3,0.0,92,7.3,60,0.76,0,0,none
2025-05-17,23,Saturday,1,5,0,65.5,1812,4800,0.3775,25.8,0.0,92,7.0,60,0.76,0,0,none
2025-05-18,0,Sunday,1,5,0,56.0,1891,4800,0.39395833333333335,25.8,0.0,93,8.0,58,0.76,0,0,none
2025-05-20,5,Tuesday,0,5,0,50.2,1170,4800,0.24375,26.1,0.0,94,8.9,58,0.71,0,1,none
2025-05-20,6,Tuesday,0,5,0,51.4,1120,4800,0.23333333333333334,26.7,0.0,93,9.4,57,0.71,0,1,none
2025-05-22,15,Thursday,0,5,0,45.1,1730,4800,0.36041666666666666,32.0,0.0,84,11.2,56,0.73,0,1,none
2025-05-20,12,Tuesday,0,5,0,46.3,1680,4800,0.35,32.0,9.97,82,12.4,55,0.71,0,1,none
2025-05-22,18,Thursday,0,5,0,28.4,4550,4800,0.9479166666666666,30.5,0.0,89,9.7,58,0.73,0,1,none
2025-05-24,16,Saturday,1,5,0,62.0,2074,4800,0.4320833333333333,31.3,12.11,85,10.3,57,0.78,0,0,none
2025-05-25,2,Sunday,1,5,0,58.0,1920,4800,0.4,25.4,0.0,94,7.0,60,0.78,0,0,none
2025-05-25,3,Sunday,1,5,0,59.0,1848,4800,0.385,25.3,0.0,94,7.5,59,0.78,0,0,none
2025-05-25,4,Sunday,1,5,0,60.0,2066,4800,0.43041666666666667,25.3,0.0,94,8.0,58,0.78,0,0,none
2025-05-27,13,Tuesday,0,5,0,46.8,2110,4800,0.4395833333333333,32.5,0.0,81,12.2,55,0.75,0,1,none
2025-05-27,14,Tuesday,0,5,0,46.4,2216,4800,0.46166666666666667,32.5,0.0,82,11.7,56,0.75,0,1,none
2025-05-30,2,Friday,0,5,0,46.8,1891,4800,0.39395833333333335,25.8,0.0,94,7.4,60,0.78,0,1,none
2025-05-30,3,Friday,0,5,0,47.8,1968,4800,0.41,25.7,0.0,94,7.9,59,0.78,0,1,none
2025-05-30,4,Friday,0,5,0,49.0,1992,4800,0.415,25.7,0.0,94,8.4,58,0.78,0,1,none
2025-07-22,10,Tuesday,0,7,0,43.4,1834,4800,0.38208333333333333,29.7,0.0,85,11.4,54,0.9,0,1,world_aquatics_food_fest
2025-07-22,11,Tuesday,0,7,0,45.7,2860,4800,0.5958333333333333,30.7,0.0,83,11.9,54,0.9,0,1,world_aquatics_food_fest
2025-07-24,11,Thursday,0,7,0,45.7,2200,4800,0.4583333333333333,30.7,0.0,83,11.9,54,0.9,0,1,world_aquatics_food_fest
2025-07-24,12,Thursday,0,7,0,46.5,1940,4800,0.4041666666666667,31.7,0.0,82,12.4,55,0.9,0,1,world_aquatics_food_fest
2025-07-26,10,Saturday,1,7,0,58.0,2523,4800,0.525625,29.7,0.0,84,11.4,54,0.91,0,0,world_aquatics_food_fest
2025-07-26,11,Saturday,1,7,0,59.0,3579,4800,0.745625,30.7,0.0,82,11.9,54,0.91,0,0,world_aquatics_food_fest
2025-07-26,12,Saturday,1,7,0,60.0,3531,4800,0.735625,31.7,0.0,81,12.4,55,0.91,0,0,world_aquatics_food_fest
2025-07-28,10,Monday,0,7,0,43.4,2027,4800,0.4222916666666667,29.7,0.0,85,11.4,54,0.9,0,1,world_aquatics_food_fest
2025-07-28,11,Monday,0,7,0,45.7,2107,4800,0.43895833333333334,30.7,0.0,83,11.9,54,0.9,0,1,world_aquatics_food_fest
2025-07-28,12,Monday,0,7,0,46.5,2111,4800,0.4397916666666667,31.7,0.0,82,12.4,55,0.9,0,1,world_aquatics_food_fest
2025-07-28,13,Monday,0,7,0,46.8,2519,4800,0.5247916666666667,32.2,0.0,81,12.2,55,0.9,0,1,world_aquatics_food_fest
2025-07-30,7,Wednesday,0,7,0,32.2,1929,4800,0.401875,27.3,0.0,91,9.9,56,0.88,1,1,world_aquatics_food_fest
2025-07-30,8,Wednesday,0,7,0,28.8,1840,4800,0.38333333333333336,28.0,0.0,89,10.4,55,0.88,1,1,world_aquatics_food_fest
2025-07-30,9,Wednesday,0,7,0,30.5,1824,4800,0.38,28.7,0.0,87,10.9,55,0.88,1,1,world_aquatics_food_fest
2025-08-01,6,Friday,0,8,0,51.4,1850,4800,0.3854166666666667,26.5,0.0,93,9.4,57,0.78,0,1,aquatics_tail
2025-08-01,7,Friday,0,8,0,32.2,1900,4800,0.3958333333333333,27.3,0.0,91,9.9,56,0.78,1,1,aquatics_tail
2025-08-01,8,Friday,0,8,0,28.8,1954,4800,0.40708333333333335,28.0,0.0,89,10.4,55,0.78,1,1,aquatics_tail
2025-08-01,9,Friday,0,8,0,30.5,1968,4800,0.41,28.7,0.0,87,10.9,55,0.78,1,1,aquatics_tail
2025-06-17,9,Tuesday,0,6,0,30.7,2021,4800,0.42104166666666665,30.0,0.0,85,11.0,56,0.79,1,1,none
2025-06-17,10,Tuesday,0,6,0,43.4,2006,4800,0.41791666666666666,31.0,0.0,83,11.5,55,0.79,0,1,none
2025-06-17,11,Tuesday,0,6,0,45.7,2393,4800,0.49854166666666666,32.0,0.0,81,12.0,55,0.79,0,1,none
2025-06-19,18,Thursday,0,6,0,28.4,2408,4800,0.5016666666666667,30.0,0.0,88,9.5,59,0.8,0,1,none
2025-06-22,5,Sunday,1,6,0,61.0,1975,4800,0.4114583333333333,26.4,0.0,92,9.0,58,0.81,0,0,none
2025-06-22,6,Sunday,1,6,0,62.0,1836,4800,0.3825,27.0,0.0,91,9.5,57,0.81,0,0,none
2025-06-22,7,Sunday,1,6,0,63.0,1984,4800,0.41333333333333333,28.0,0.0,89,10.0,57,0.81,0,0,none
2025-06-24,10,Tuesday,0,6,0,43.4,1885,4800,0.3927083333333333,31.0,0.0,83,11.5,55,0.79,0,1,none
2025-06-26,18,Thursday,0,6,0,28.4,2102,4800,0.4379166666666667,30.0,0.0,88,9.5,59,0.81,0,1,none
2025-06-29,0,Sunday,1,6,0,56.0,1957,4800,0.40770833333333334,26.5,0.0,92,8.5,58,0.82,0,0,none
2025-06-01,10,Sunday,1,6,0,66.0,2071,4800,0.43145833333333333,32.0,0.0,83,11.0,58,0.76,0,0,none
2025-06-01,11,Sunday,1,6,0,67.0,2609,4800,0.5435416666666667,32.5,0.0,82,11.5,58,0.76,0,0,none
2025-06-01,12,Sunday,1,6,0,68.0,2796,4800,0.5825,33.0,0.0,81,12.0,58,0.76,0,0,none
2025-06-03,16,Tuesday,0,6,0,43.9,1923,4800,0.400625,31.0,0.0,89,10.5,60,0.78,0,1,none
2025-06-03,17,Tuesday,0,6,0,31.6,1824,4800,0.38,30.0,0.0,90,10.0,60,0.78,0,1,none
2025-06-10,16,Tuesday,0,6,0,43.9,2053,4800,0.42770833333333336,32.0,0.0,85,10.5,58,0.76,0,1,none
2025-06-10,18,Tuesday,0,6,0,28.4,2608,4800,0.5433333333333333,30.0,0.0,88,9.5,59,0.76,0,1,none
2025-06-13,0,Friday,0,6,0,44.4,2051,4800,0.4272916666666667,26.5,0.0,92,8.5,58,0.77,0,1,none
2025-06-15,7,Sunday,1,6,0,63.0,2084,4800,0.43416666666666665,28.0,0.0,89,10.0,57,0.78,0,0,none
2025-07-02,12,Wednesday,0,7,0,46.5,2208,4800,0.46,31.7,0.0,82,12.4,55,0.78,0,1,none
2025-07-04,20,Friday,0,7,0,39.9,2101,4800,0.4377083333333333,28.2,0.0,91,8.7,59,0.79,0,1,none
2025-07-07,7,Monday,0,7,0,32.4,2003,4800,0.41729166666666667,27.3,0.0,91,9.9,56,0.82,1,1,none
2025-07-07,8,Monday,0,7,0,29.0,1856,4800,0.38666666666666666,28.0,0.0,89,10.4,55,0.82,1,1,none
2025-07-09,17,Wednesday,0,7,0,31.8,2014,4800,0.4195833333333333,30.7,0.0,88,10.2,57,0.83,0,1,none
2025-07-11,21,Friday,0,7,0,41.3,1961,4800,0.4085416666666667,27.2,0.0,92,8.2,59,0.85,0,1,world_aquatics
2025-07-14,7,Monday,0,7,0,32.4,1878,4800,0.39125,27.3,0.0,91,9.9,56,0.87,1,1,world_aquatics
2025-07-16,12,Wednesday,0,7,0,46.5,2081,4800,0.43354166666666666,31.7,0.0,82,12.4,55,0.88,0,1,world_aquatics_food_fest
2025-07-18,16,Friday,0,7,0,43.9,1915,4800,0.39895833333333336,31.2,0.0,86,10.7,57,0.88,0,1,world_aquatics_food_fest
2025-07-18,17,Friday,0,7,0,31.8,2082,4800,0.43375,30.7,0.0,88,10.2,57,0.88,0,1,world_aquatics_food_fest
2025-07-18,18,Friday,0,7,0,28.4,1925,4800,0.4010416666666667,30.2,0.0,89,9.7,58,0.88,0,1,world_aquatics_food_fest
2025-07-20,13,Sunday,1,7,0,68.5,2515,4800,0.5239583333333333,32.2,0.0,80,12.2,55,0.89,0,0,world_aquatics_food_fest
2025-07-20,14,Sunday,1,7,0,69.0,2277,4800,0.474375,32.2,0.0,81,11.7,56,0.89,0,0,world_aquatics_food_fest
2025-08-05,4,Tuesday,0,8,0,49.4,1864,4800,0.3883333333333333,25.5,0.0,95,8.4,58,0.8,0,1,none
2025-08-07,12,Thursday,0,8,0,46.5,2525,4800,0.5260416666666666,31.7,0.0,82,12.4,55,0.82,0,1,national_day_buildup
2025-08-07,13,Thursday,0,8,0,46.8,2723,4800,0.5672916666666666,32.2,0.0,81,12.2,55,0.82,0,1,national_day_buildup
2025-08-09,15,Saturday,1,8,1,61.5,1852,4800,0.3858333333333333,31.7,0.0,83,11.2,56,0.87,0,0,national_day_parade
2025-08-09,16,Saturday,1,8,1,62.0,1866,4800,0.38875,31.2,0.0,85,10.7,57,0.87,0,0,national_day_parade
2025-08-09,17,Saturday,1,8,1,55.0,1814,4800,0.3779166666666667,30.7,0.0,87,10.2,57,0.87,0,0,national_day_parade
2025-08-11,22,Monday,0,8,0,42.7,2802,4800,0.58375,26.2,0.0,93,7.7,60,0.85,0,1,none
2025-08-11,23,Monday,0,8,0,43.8,1845,4800,0.384375,25.7,0.0,93,7.2,60,0.85,0,1,none
2025-08-12,0,Tuesday,0,8,0,44.6,2034,4800,0.42375,26.0,0.0,94,8.2,58,0.84,0,1,none
2025-08-12,1,Tuesday,0,8,0,45.8,1984,4800,0.41333333333333333,25.8,0.0,95,7.8,59,0.84,0,1,none
2025-08-16,13,Saturday,1,8,0,60.5,2510,4800,0.5229166666666667,32.2,0.0,80,12.2,55,0.81,0,0,none
2025-08-18,21,Monday,0,8,0,41.3,2232,4800,0.465,27.2,0.0,92,8.2,59,0.81,0,1,none
2025-08-18,22,Monday,0,8,0,42.7,2789,4800,0.5810416666666667,26.2,0.0,93,7.7,60,0.81,0,1,none
2025-08-18,23,Monday,0,8,0,43.8,2024,4800,0.4216666666666667,25.7,0.0,93,7.2,60,0.81,0,1,none
2025-08-19,0,Tuesday,0,8,0,44.6,1899,4800,0.395625,26.0,0.0,94,8.2,58,0.82,0,1,none
2025-08-19,1,Tuesday,0,8,0,45.8,1809,4800,0.376875,25.8,0.0,95,7.8,59,0.82,0,1,none
2025-08-19,2,Tuesday,0,8,0,47.0,1845,4800,0.384375,25.6,0.0,95,7.4,60,0.82,0,1,none
2025-08-21,3,Thursday,0,8,0,48.2,2025,4800,0.421875,25.5,0.0,95,7.9,59,0.81,0,1,none
2025-08-23,13,Saturday,1,8,0,60.5,2717,4800,0.5660416666666667,32.2,0.0,80,12.2,55,0.8,0,0,night_festival
2025-08-25,21,Monday,0,8,0,41.3,2723,4800,0.5672916666666666,27.2,0.0,92,8.2,59,0.79,0,1,none
2025-08-25,22,Monday,0,8,0,42.7,2319,4800,0.483125,26.2,0.0,93,7.7,60,0.79,0,1,none
2025-08-25,23,Monday,0,8,0,43.8,1899,4800,0.395625,25.7,0.0,93,7.2,60,0.79,0,1,none
2025-08-26,0,Tuesday,0,8,0,44.6,2019,4800,0.420625,26.0,0.0,94,8.2,58,0.79,0,1,none
2025-08-28,2,Thursday,0,8,0,47.0,1868,4800,0.38916666666666666,25.6,0.0,95,7.4,60,0.79,0,1,none
2025-08-30,4,Saturday,1,8,0,52.0,1891,4800,0.39395833333333335,25.5,0.0,94,8.4,58,0.8,0,0,hungry_ghost_night_festival
2025-09-01,6,Monday,0,9,0,51.8,1120,4800,0.23333333333333334,26.5,0.0,93,9.4,58,0.71,0,1,none
2025-09-03,14,Wednesday,0,9,0,46.4,1660,4800,0.3458333333333333,32.2,0.0,82,11.7,58,0.7,0,1,none
2025-09-03,15,Wednesday,0,9,0,45.1,1730,4800,0.36041666666666666,31.7,0.0,84,11.2,58,0.7,0,1,none
2025-09-03,16,Wednesday,0,9,0,43.9,1800,4800,0.375,31.2,0.0,86,10.7,58,0.7,0,1,none
2025-09-03,17,Wednesday,0,9,0,31.8,4150,4800,0.8645833333333334,30.7,0.0,88,10.2,58,0.7,0,1,none
2025-09-05,16,Friday,0,9,0,43.9,1850,4800,0.3854166666666667,31.2,0.0,86,10.7,58,0.71,0,1,painting_with_light
2025-09-07,19,Sunday,1,9,0,71.5,250,4800,0.052083333333333336,29.2,0.0,89,9.2,58,0.73,0,0,painting_with_light
2025-09-07,20,Sunday,1,9,0,72.0,230,4800,0.04791666666666667,28.2,0.0,90,8.7,58,0.73,0,0,painting_with_light
2025-09-09,22,Tuesday,0,9,0,42.7,1700,4800,0.3541666666666667,26.2,0.0,93,7.7,58,0.72,0,1,painting_with_light
2025-09-12,3,Friday,0,9,0,47.8,2040,4800,0.425,25.5,0.0,95,7.9,58,0.76,0,1,river_festival_design_week_painting_with_light
2025-09-13,20,Saturday,1,9,0,64.0,2137,4800,0.4452083333333333,28.2,0.0,90,8.7,58,0.77,0,0,river_festival_design_week_painting_with_light
2025-09-15,21,Monday,0,9,0,41.3,2610,4800,0.54375,27.2,0.0,92,8.2,58,0.76,0,1,river_festival_design_week
2025-09-17,23,Wednesday,0,9,0,43.8,2036,4800,0.4241666666666667,25.7,0.0,93,7.2,58,0.75,0,1,river_festival_design_week
2025-09-18,0,Thursday,0,9,0,44.6,1976,4800,0.4116666666666667,26.0,0.0,94,8.2,58,0.75,0,1,river_festival_design_week
2025-09-19,20,Friday,0,9,0,39.9,2488,4800,0.5183333333333333,28.2,0.0,91,8.7,58,0.75,0,1,river_festival_design_week
2025-09-19,21,Friday,0,9,0,41.3,2140,4800,0.44583333333333336,27.2,0.0,92,8.2,58,0.75,0,1,river_festival_design_week
2025-09-21,18,Sunday,1,9,0,71.0,270,4800,0.05625,30.2,0.0,88,9.7,58,0.74,0,0,river_festival_design_week
2025-09-21,19,Sunday,1,9,0,71.5,250,4800,0.052083333333333336,29.2,0.0,89,9.2,58,0.74,0,0,river_festival_design_week
2025-09-21,20,Sunday,1,9,0,72.0,230,4800,0.04791666666666667,28.2,0.0,90,8.7,58,0.74,0,0,river_festival_design_week
2025-09-24,0,Wednesday,0,9,0,44.4,1420,4800,0.29583333333333334,25.2,0.0,92,8.0,58,0.71,0,1,mid_autumn
2025-09-26,14,Friday,0,9,0,46.4,1710,4800,0.35625,30.0,0.0,71,10.0,58,0.72,0,1,mid_autumn
2025-09-28,18,Sunday,1,9,0,71.0,270,4800,0.05625,27.0,0.0,86,14.0,58,0.73,0,0,mid_autumn
2025-09-28,19,Sunday,1,9,0,71.5,250,4800,0.052083333333333336,26.0,0.0,88,13.5,58,0.73,0,0,mid_autumn
2025-09-28,21,Sunday,1,9,0,72.5,210,4800,0.04375,25.0,0.0,92,12.5,58,0.73,0,0,mid_autumn
2025-09-30,21,Tuesday,0,9,0,41.3,1900,4800,0.3958333333333333,25.5,0.0,92,8.5,58,0.72,0,1,mid_autumn
2025-09-30,22,Tuesday,0,9,0,42.7,1700,4800,0.3541666666666667,25.2,0.0,93,8.0,58,0.72,0,1,mid_autumn
2025-10-05,19,Sunday,1,10,0,25.0,3553,4800,0.7402083333333334,26.5,0.0,89,9.5,65,0.96,0,0,f1_grand_prix
2025-10-08,7,Wednesday,0,10,0,32.2,1905,4800,0.396875,26.0,0.0,91,9.5,58,0.77,1,1,post_f1
2025-10-08,8,Wednesday,0,10,0,28.8,1818,4800,0.37875,27.0,0.0,89,10.0,58,0.77,1,1,post_f1
2025-10-10,18,Friday,0,10,0,28.4,2637,4800,0.549375,27.5,0.0,89,10.0,58,0.75,0,1,none
2025-10-10,19,Friday,0,10,0,31.6,2482,4800,0.5170833333333333,26.5,0.0,90,9.5,58,0.75,0,1,none
2025-10-10,20,Friday,0,10,0,39.9,2349,4800,0.489375,26.0,0.0,91,9.0,58,0.75,0,1,none
2025-10-10,21,Friday,0,10,0,41.3,2863,4800,0.5964583333333333,25.5,0.0,92,8.5,58,0.75,0,1,none
2025-10-10,22,Friday,0,10,0,42.7,2747,4800,0.5722916666666666,25.2,0.0,93,8.0,58,0.75,0,1,none
2025-10-13,0,Monday,0,10,0,44.6,1943,4800,0.40479166666666666,25.0,0.0,94,8.0,58,0.76,0,1,none
2025-10-13,1,Monday,0,10,0,45.8,1833,4800,0.381875,24.8,0.0,95,7.5,58,0.76,0,1,none
2025-10-15,12,Wednesday,0,10,0,46.5,2602,4800,0.5420833333333334,30.5,0.0,82,12.0,58,0.78,0,1,none
2025-10-18,5,Saturday,1,10,0,53.0,1856,4800,0.38666666666666666,24.7,0.0,93,8.5,58,0.75,0,0,none
2025-10-18,6,Saturday,1,10,0,54.0,1835,4800,0.38229166666666664,25.0,0.0,92,9.0,58,0.75,0,0,none
2025-10-18,7,Saturday,1,10,0,55.0,2067,4800,0.430625,25.5,0.0,90,9.5,58,0.75,0,0,none
2025-10-20,17,Monday,0,10,1,30.0,1869,4800,0.389375,28.5,0.0,88,10.5,58,0.84,0,0,deepavali
2025-10-20,18,Monday,0,10,1,28.0,2170,4800,0.45208333333333334,27.5,0.0,89,10.0,58,0.84,0,0,deepavali
2025-10-20,19,Monday,0,10,1,29.0,2668,4800,0.5558333333333333,26.5,0.0,90,9.5,58,0.84,0,0,deepavali
2025-10-23,1,Thursday,0,10,0,45.8,1820,4800,0.37916666666666665,24.8,0.0,95,7.5,58,0.76,0,1,none
2025-10-23,2,Thursday,0,10,0,47.0,1918,4800,0.39958333333333335,24.7,0.0,95,7.0,58,0.76,0,1,none
2025-10-23,3,Thursday,0,10,0,48.2,1944,4800,0.405,24.5,0.0,95,7.5,58,0.76,0,1,none
2025-10-23,5,Thursday,0,10,0,50.6,1888,4800,0.3933333333333333,24.7,0.0,94,8.5,58,0.76,0,1,none
2025-10-25,15,Saturday,1,10,0,61.5,1878,4800,0.39125,30.0,0.0,83,11.0,58,0.75,0,0,none
2025-10-25,16,Saturday,1,10,0,62.0,2086,4800,0.4345833333333333,29.5,0.0,85,10.5,58,0.75,0,0,none
2025-10-25,17,Saturday,1,10,0,62.5,1979,4800,0.41229166666666667,28.5,0.0,87,10.0,58,0.75,0,0,none
2025-10-28,1,Tuesday,0,10,0,45.8,2004,4800,0.4175,24.8,0.0,95,7.5,58,0.76,0,1,none
2025-10-28,3,Tuesday,0,10,0,48.2,2083,4800,0.43395833333333333,24.5,0.0,95,7.5,58,0.76,0,1,none
2025-10-30,17,Thursday,0,10,0,31.8,2058,4800,0.42875,28.5,0.0,88,10.0,58,0.75,0,1,none
2025-10-30,18,Thursday,0,10,0,28.4,2033,4800,0.42354166666666665,27.5,0.0,89,9.5,58,0.75,0,1,none
2025-10-30,19,Thursday,0,10,0,31.6,2641,4800,0.5502083333333333,26.5,0.0,90,9.0,58,0.75,0,1,none
2025-11-02,8,Sunday,1,11,0,64.0,470,4800,0.09791666666666667,30.0,0.0,88,9.0,58,0.73,0,0,none
2025-11-02,9,Sunday,1,11,0,65.0,450,4800,0.09375,30.6,0.0,86,9.0,58,0.73,0,0,none
2025-11-02,10,Sunday,1,11,0,66.0,430,4800,0.08958333333333333,31.1,0.0,84,9.0,58,0.73,0,0,none
2025-11-02,11,Sunday,1,11,0,67.0,410,4800,0.08541666666666667,31.7,0.0,82,9.0,58,0.73,0,0,none
2025-11-02,12,Sunday,1,11,0,68.0,390,4800,0.08125,32.2,0.0,81,9.0,58,0.73,0,0,none
2025-11-04,17,Tuesday,0,11,0,31.8,4150,4800,0.8645833333333334,29.4,0.0,88,22.7,58,0.74,0,1,none
2025-11-04,19,Tuesday,0,11,0,31.6,3950,4800,0.8229166666666666,28.3,0.0,90,22.7,58,0.74,0,1,none
2025-11-04,20,Tuesday,0,11,0,39.9,2200,4800,0.4583333333333333,27.8,0.0,91,22.7,58,0.74,0,1,none
